Codigo;Municipio;Estado;0-19;20-44;45-54;55-64;65-74;75+
316510;São Tomás de Aquino;MG;2196.0;2500.0;836.0;669.0;463.0;292.0
316520;São Thomé das Letras;MG;2155.0;2663.0;916.0;477.0;252.0;128.0
316530;São Vicente de Minas;MG;2241.0;2605.0;931.0;633.0;383.0;261.0
316540;Sapucaí-Mirim;MG;2046.0;2379.0;773.0;521.0;334.0;190.0
316550;Sardoá;MG;2202.0;1993.0;597.0;357.0;316.0;152.0
316553;Sarzedo;MG;10326.0;11597.0;2999.0;1659.0;763.0;452.0
316555;Setubinha;MG;4646.0;3474.0;921.0;678.0;438.0;297.0
316556;Sem-Peixe;MG;712.0;884.0;367.0;316.0;260.0;167.0
316557;Senador Amaral;MG;1903.0;2157.0;577.0;413.0;185.0;101.0
316560;Senador Cortes;MG;633.0;719.0;234.0;177.0;99.0;91.0
316570;Senador Firmino;MG;2185.0;2490.0;978.0;763.0;541.0;342.0
316580;Senador José Bento;MG;414.0;601.0;282.0;228.0;150.0;94.0
316590;Senador Modestino Gonçalves;MG;1531.0;1515.0;467.0;366.0;295.0;153.0
316600;Senhora de Oliveira;MG;1725.0;2088.0;673.0;473.0;347.0;273.0
316610;Senhora do Porto;MG;1155.0;1087.0;380.0;308.0;271.0;185.0
316620;Senhora dos Remédios;MG;2791.0;3952.0;1251.0;977.0;598.0;372.0
316630;Sericita;MG;2435.0;2815.0;738.0;514.0;347.0;226.0
316640;Seritinga;MG;506.0;660.0;239.0;196.0;106.0;70.0
316650;Serra Azul de Minas;MG;1737.0;1372.0;391.0;271.0;187.0;125.0
316660;Serra da Saudade;MG;211.0;311.0;105.0;83.0;44.0;29.0
316670;Serra dos Aimorés;MG;2625.0;3058.0;898.0;646.0;485.0;370.0
316680;Serra do Salitre;MG;3628.0;4416.0;1244.0;734.0;428.0;212.0
316690;Serrania;MG;2483.0;2686.0;913.0;655.0;412.0;294.0
316695;Serranópolis de Minas;MG;1398.0;1619.0;525.0;384.0;256.0;146.0
316700;Serranos;MG;604.0;729.0;250.0;179.0;121.0;68.0
316710;Serro;MG;7876.0;7177.0;2175.0;1438.0;950.0;775.0
316720;Sete Lagoas;MG;66683.0;92142.0;28118.0;17224.0;9264.0;5598.0
316730;Silveirânia;MG;651.0;780.0;327.0;200.0;143.0;101.0
316740;Silvianópolis;MG;1630.0;2165.0;809.0;666.0;436.0;275.0
316750;Simão Pereira;MG;756.0;969.0;334.0;228.0;155.0;78.0
316760;Simonésia;MG;6628.0;7285.0;1881.0;1345.0;908.0;513.0
316770;Sobrália;MG;1835.0;1826.0;725.0;523.0;390.0;301.0
316780;Soledade de Minas;MG;1616.0;2132.0;745.0;531.0;382.0;227.0
316790;Tabuleiro;MG;1134.0;1364.0;536.0;431.0;289.0;223.0
316800;Taiobeiras;MG;10982.0;12212.0;3355.0;2249.0;1403.0;1094.0
316805;Taparuba;MG;905.0;1068.0;416.0;332.0;257.0;158.0
316810;Tapira;MG;1227.0;1700.0;605.0;350.0;197.0;112.0
316820;Tapiraí;MG;457.0;661.0;270.0;191.0;131.0;76.0
316830;Taquaraçu de Minas;MG;1128.0;1430.0;431.0;372.0;240.0;124.0
316840;Tarumirim;MG;4370.0;4750.0;1727.0;1381.0;988.0;724.0
316850;Teixeiras;MG;3236.0;4193.0;1513.0;1120.0;728.0;527.0
316860;Teófilo Otoni;MG;43965.0;53191.0;15616.0;10633.0;7125.0;5201.0
316870;Timóteo;MG;24867.0;33560.0;11506.0;6504.0;3711.0;2376.0
316880;Tiradentes;MG;2063.0;2992.0;961.0;622.0;314.0;191.0
316890;Tiros;MG;1828.0;2384.0;987.0;755.0;502.0;300.0
316900;Tocantins;MG;4732.0;6174.0;2006.0;1463.0;969.0;631.0
316905;Tocos do Moji;MG;975.0;1572.0;596.0;422.0;250.0;147.0
316910;Toledo;MG;1697.0;2183.0;699.0;585.0;336.0;230.0
316920;Tombos;MG;2401.0;3440.0;1203.0;914.0;597.0;544.0
316930;Três Corações;MG;24187.0;29407.0;9170.0;6097.0;3327.0;2037.0
316935;Três Marias;MG;9459.0;11787.0;3558.0;2308.0;1098.0;622.0
316940;Três Pontas;MG;17368.0;21266.0;6859.0;4559.0;2562.0;1681.0
316950;Tumiritinga;MG;2228.0;2118.0;721.0;509.0;384.0;211.0
316960;Tupaciguara;MG;6631.0;8974.0;3249.0;2371.0;1629.0;1095.0
316970;Turmalina;MG;6162.0;7365.0;1878.0;1235.0;768.0;507.0
316980;Turvolândia;MG;1509.0;1771.0;586.0;434.0;283.0;141.0
316990;Ubá;MG;31029.0;43002.0;13455.0;8355.0;4583.0;3127.0
317000;Ubaí;MG;4470.0;4060.0;1052.0;886.0;520.0;326.0
317005;Ubaporanga;MG;3982.0;4422.0;1476.0;1032.0;617.0;434.0
317010;Uberaba;MG;87902.0;124782.0;40427.0;27375.0;15797.0;10376.0
317020;Uberlândia;MG;190849.0;266975.0;79637.0;49553.0;26413.0;15963.0
317030;Umburatiba;MG;919.0;953.0;300.0;221.0;156.0;100.0
317040;Unaí;MG;26127.0;32775.0;9377.0;5810.0;3157.0;1760.0
317043;União de Minas;MG;1230.0;1838.0;529.0;322.0;243.0;114.0
317047;Uruana de Minas;MG;1116.0;1123.0;362.0;309.0;173.0;101.0
317050;Urucânia;MG;3473.0;3929.0;1155.0;773.0;520.0;323.0
317052;Urucuia;MG;5056.0;5265.0;1164.0;854.0;564.0;325.0
317057;Vargem Alegre;MG;2042.0;2281.0;792.0;582.0;410.0;277.0
317060;Vargem Bonita;MG;549.0;790.0;315.0;236.0;153.0;71.0
317065;Vargem Grande do Rio Pardo;MG;1824.0;1779.0;477.0;312.0;199.0;139.0
317070;Varginha;MG;37918.0;51963.0;16792.0;10923.0;5475.0;3504.0
317075;Varjão de Minas;MG;2156.0;2706.0;680.0;348.0;227.0;111.0
317080;Várzea da Palma;MG;11929.0;14520.0;4224.0;2563.0;1382.0;782.0
317090;Varzelândia;MG;7561.0;6400.0;1718.0;1358.0;919.0;591.0
317100;Vazante;MG;6037.0;8200.0;2547.0;1527.0;902.0;454.0
317103;Verdelândia;MG;3743.0;3017.0;657.0;441.0;287.0;147.0
317107;Veredinha;MG;1829.0;2094.0;611.0;447.0;258.0;151.0
317110;Veríssimo;MG;1045.0;1278.0;473.0;358.0;199.0;127.0
317115;Vermelho Novo;MG;1453.0;1810.0;559.0;412.0;240.0;181.0
317120;Vespasiano;MG;40005.0;46677.0;12007.0;6834.0;3326.0;1754.0
317130;Viçosa;MG;21764.0;30782.0;9609.0;6310.0;3276.0;2223.0
317140;Vieiras;MG;995.0;1341.0;533.0;353.0;213.0;165.0
317150;Mathias Lobato;MG;1230.0;1107.0;386.0;258.0;138.0;102.0
317160;Virgem da Lapa;MG;4308.0;4921.0;1536.0;1137.0;768.0;541.0
317170;Virgínia;MG;2421.0;3237.0;1140.0;895.0;459.0;327.0
317180;Virginópolis;MG;3708.0;3589.0;1305.0;858.0;603.0;467.0
317190;Virgolândia;MG;1868.0;1756.0;644.0;495.0;361.0;324.0
317200;Visconde do Rio Branco;MG;11613.0;15537.0;4881.0;3292.0;1975.0;1454.0
317210;Volta Grande;MG;1549.0;1867.0;607.0;439.0;285.0;241.0
317220;Wenceslau Braz;MG;697.0;939.0;362.0;233.0;156.0;91.0
320010;Afonso Cláudio;ES;9521.0;11990.0;3665.0;2663.0;1774.0;1163.0
320013;Águia Branca;ES;2962.0;3671.0;1160.0;824.0;456.0;292.0
320016;Água Doce do Norte;ES;3910.0;4291.0;1279.0;982.0;655.0;452.0
320020;Alegre;ES;9509.0;11485.0;3813.0;2796.0;1712.0;1404.0
320030;Alfredo Chaves;ES;3603.0;5560.0;1866.0;1302.0;836.0;561.0
320035;Alto Rio Novo;ES;2408.0;2834.0;859.0;628.0;348.0;220.0
320040;Anchieta;ES;8096.0;10236.0;2921.0;1981.0;1051.0;743.0
320050;Apiacá;ES;2139.0;2751.0;958.0;719.0;431.0;359.0
320060;Aracruz;ES;30402.0;35171.0;9391.0;5797.0;2741.0;1909.0
320070;Atilio Vivacqua;ES;3242.0;4018.0;1184.0;859.0;468.0;352.0
320080;Baixo Guandu;ES;9401.0;11008.0;3632.0;2443.0;1694.0;1181.0
320090;Barra de São Francisco;ES;13758.0;16293.0;4879.0;3297.0;2124.0;1399.0
320100;Boa Esperança;ES;4808.0;5462.0;1717.0;1050.0;661.0;469.0
320110;Bom Jesus do Norte;ES;2671.0;3706.0;1209.0;856.0;550.0;415.0
320115;Brejetuba;ES;4389.0;4934.0;1222.0;731.0;377.0;198.0
320120;Cachoeiro de Itapemirim;ES;60324.0;78208.0;24742.0;15746.0;8762.0;5866.0
320130;Cariacica;ES;121709.0;147776.0;41246.0;25583.0;13247.0;7952.0
320140;Castelo;ES;10201.0;14146.0;4627.0;2980.0;1931.0;1428.0
320150;Colatina;ES;34528.0;46783.0;15001.0;9459.0;5351.0;3776.0
320160;Conceição da Barra;ES;10358.0;11133.0;2990.0;1974.0;1149.0;696.0
320170;Conceição do Castelo;ES;3678.0;4750.0;1397.0;1025.0;545.0;428.0
320180;Divino de São Lourenço;ES;1466.0;1711.0;543.0;356.0;201.0;107.0
320190;Domingos Martins;ES;10289.0;13197.0;3869.0;2520.0;1529.0;1062.0
320200;Dores do Rio Preto;ES;2010.0;2520.0;758.0;523.0;272.0;198.0
320210;Ecoporanga;ES;7293.0;8843.0;2732.0;1941.0;1204.0;854.0
320220;Fundão;ES;5702.0;6813.0;2151.0;1462.0;847.0;657.0
320225;Governador Lindenberg;ES;3257.0;4479.0;1331.0;891.0;548.0;382.0
320230;Guaçuí;ES;9386.0;10570.0;3378.0;2497.0;1437.0;1125.0
320240;Guarapari;ES;36336.0;43536.0;12949.0;8774.0;4934.0;3004.0
320245;Ibatiba;ES;7772.0;9213.0;2456.0;1683.0;1019.0;688.0
320250;Ibiraçu;ES;3650.0;4582.0;1355.0;917.0;521.0;388.0
320255;Ibitirama;ES;3317.0;3376.0;950.0;667.0;352.0;237.0
320260;Iconha;ES;3431.0;5285.0;1819.0;1085.0;658.0;432.0
320265;Irupi;ES;3965.0;4864.0;1205.0;886.0;522.0;334.0
320270;Itaguaçu;ES;3732.0;5263.0;1890.0;1439.0;882.0;711.0
320280;Itapemirim;ES;11281.0;12358.0;3567.0;2550.0;1369.0;893.0
320290;Itarana;ES;2981.0;4216.0;1357.0;1006.0;656.0;506.0
320300;Iúna;ES;9002.0;11147.0;3112.0;2023.0;1220.0;749.0
320305;Jaguaré;ES;9766.0;10565.0;2546.0;1635.0;878.0;546.0
320310;Jerônimo Monteiro;ES;3459.0;4088.0;1349.0;975.0;644.0;539.0
320313;João Neiva;ES;4583.0;6427.0;2088.0;1403.0;809.0;688.0
320316;Laranja da Terra;ES;2740.0;4230.0;1446.0;1044.0;746.0;458.0
320320;Linhares;ES;51952.0;61439.0;15720.0;9812.0;5186.0;3316.0
320330;Mantenópolis;ES;4399.0;5173.0;1655.0;1119.0;799.0;485.0
320332;Marataízes;ES;11540.0;13705.0;4106.0;2905.0;1731.0;1051.0
320334;Marechal Floriano;ES;4720.0;6039.0;1728.0;1129.0;695.0;464.0
320335;Marilândia;ES;3181.0;4555.0;1555.0;995.0;649.0;431.0
320340;Mimoso do Sul;ES;7161.0;9977.0;3471.0;2370.0;1407.0;996.0
320350;Montanha;ES;5826.0;6805.0;2103.0;1459.0;1019.0;723.0
320360;Mucurici;ES;1904.0;2043.0;723.0;484.0;344.0;185.0
320370;Muniz Freire;ES;6072.0;6971.0;2021.0;1506.0;886.0;614.0
320380;Muqui;ES;4314.0;5515.0;1884.0;1288.0;831.0;612.0
320390;Nova Venécia;ES;15687.0;18497.0;5621.0;3562.0;2149.0;1442.0
320400;Pancas;ES;6712.0;8493.0;2462.0;1758.0;1024.0;668.0
320405;Pedro Canário;ES;8608.0;9548.0;2529.0;1569.0;920.0;528.0
320410;Pinheiros;ES;8217.0;9526.0;2658.0;1847.0;1187.0;773.0
320420;Piúma;ES;6515.0;7332.0;2299.0;1509.0;859.0;495.0
320425;Ponto Belo;ES;2308.0;2580.0;799.0;617.0;400.0;293.0
320430;Presidente Kennedy;ES;3758.0;4037.0;1226.0;901.0;513.0;301.0
320435;Rio Bananal;ES;5674.0;7296.0;2187.0;1327.0;731.0;577.0
320440;Rio Novo do Sul;ES;3285.0;4544.0;1456.0;978.0;587.0;481.0
320450;Santa Leopoldina;ES;3563.0;4726.0;1552.0;1071.0;591.0;501.0
320455;Santa Maria de Jetibá;ES;12447.0;14827.0;3684.0;2558.0;1441.0;819.0
320460;Santa Teresa;ES;6465.0;8636.0;2921.0;2043.0;1224.0;973.0
320465;São Domingos do Norte;ES;2409.0;3190.0;1018.0;719.0;387.0;306.0
320470;São Gabriel da Palha;ES;10045.0;13889.0;3883.0;2469.0;1394.0;980.0
320480;São José do Calçado;ES;3204.0;3677.0;1342.0;1045.0;669.0;559.0
320490;São Mateus;ES;40504.0;45590.0;12612.0;7714.0;3916.0;2401.0
320495;São Roque do Canaã;ES;3045.0;4551.0;1453.0;1009.0;608.0;471.0
320500;Serra;ES;152862.0;184285.0;48200.0;27942.0;12254.0;6810.0
320501;Sooretama;ES;9664.0;10084.0;2299.0;1401.0;723.0;457.0
320503;Vargem Alta;ES;6317.0;7699.0;2319.0;1404.0;865.0;579.0
320506;Venda Nova do Imigrante;ES;6745.0;8975.0;2611.0;1542.0;868.0;621.0
320510;Viana;ES;22825.0;29503.0;7609.0;4515.0;2127.0;1265.0
320515;Vila Pavão;ES;2663.0;3613.0;1065.0;634.0;396.0;294.0
320517;Vila Valério;ES;4389.0;5737.0;1640.0;1056.0;504.0;390.0
320520;Vila Velha;ES;130719.0;179228.0;56403.0;35727.0;18586.0;12024.0
320530;Vitória;ES;94718.0;140151.0;45316.0;30357.0;15915.0;11473.0
330010;Angra dos Reis;RJ;59318.0;75210.0;21418.0;12978.0;6127.0;3129.0
330015;Aperibé;RJ;2998.0;4148.0;1464.0;1000.0;656.0;413.0
330020;Araruama;RJ;37106.0;43386.0;14716.0;10939.0;6917.0;4153.0
330022;Areal;RJ;3728.0;4510.0;1511.0;1052.0;578.0;372.0
330023;Armação dos Búzios;RJ;10920.0;12316.0;3753.0;2187.0;1056.0;473.0
330025;Arraial do Cabo;RJ;8673.0;10602.0;4065.0;2666.0;1576.0;823.0
330030;Barra do Piraí;RJ;26952.0;36434.0;13550.0;9397.0;5237.0;3590.0
330040;Barra Mansa;RJ;51951.0;70339.0;25205.0;16897.0;9132.0;5517.0
330045;Belford Roxo;RJ;164793.0;189378.0;57480.0;36797.0;19388.0;9925.0
330050;Bom Jardim;RJ;6923.0;10239.0;3300.0;2326.0;1337.0;964.0
330060;Bom Jesus do Itabapoana;RJ;10915.0;13091.0;4891.0;3332.0;2157.0;1633.0
330070;Cabo Frio;RJ;64925.0;75772.0;25317.0;16548.0;9221.0;4708.0
330080;Cachoeiras de Macacu;RJ;17714.0;21762.0;6956.0;4811.0;2686.0;1742.0
330090;Cambuci;RJ;3809.0;5447.0;2075.0;1604.0;985.0;791.0
330093;Carapebus;RJ;4200.0;5679.0;1783.0;1119.0;687.0;386.0
330095;Comendador Levy Gasparian;RJ;2578.0;3148.0;1055.0;783.0;485.0;271.0
330100;Campos dos Goytacazes;RJ;157216.0;184129.0;59952.0;39763.0;23649.0;14822.0
330110;Cantagalo;RJ;5730.0;7478.0;2531.0;1848.0;1211.0;797.0
330115;Cardoso Moreira;RJ;3457.0;4657.0;1581.0;1238.0;847.0;643.0
330120;Carmo;RJ;5148.0;6724.0;2351.0;1692.0;959.0;753.0
330130;Casimiro de Abreu;RJ;12218.0;15094.0;4614.0;3037.0;1649.0;1048.0
330140;Conceição de Macabu;RJ;6872.0;8298.0;2783.0;1770.0;1060.0;694.0
330150;Cordeiro;RJ;6101.0;7923.0;2748.0;1930.0;1160.0;812.0
330160;Duas Barras;RJ;3375.0;4344.0;1391.0;940.0;503.0;386.0
330170;Duque de Caxias;RJ;294143.0;348055.0;107326.0;69889.0;37062.0;20257.0
330180;Engenheiro Paulo de Frontin;RJ;3583.0;5256.0;1922.0;1332.0;752.0;510.0
330185;Guapimirim;RJ;17824.0;21417.0;6356.0;4089.0;2300.0;1299.0
330187;Iguaba Grande;RJ;7494.0;8508.0;3278.0;2611.0;1692.0;933.0
330190;Itaboraí;RJ;72679.0;89963.0;27954.0;18773.0;9579.0;5130.0
330200;Itaguaí;RJ;38670.0;46563.0;13481.0;9017.0;4510.0;2369.0
330205;Italva;RJ;3718.0;5210.0;1970.0;1559.0;1051.0;720.0
330210;Itaocara;RJ;6236.0;8455.0;3237.0;2398.0;1617.0;1147.0
330220;Itaperuna;RJ;27305.0;38688.0;12985.0;9263.0;5472.0;3777.0
330225;Itatiaia;RJ;9220.0;11916.0;3732.0;2487.0;1370.0;717.0
330227;Japeri;RJ;34560.0;40378.0;10224.0;6530.0;3570.0;1918.0
330230;Laje do Muriaé;RJ;2268.0;2696.0;985.0;691.0;430.0;322.0
330240;Macaé;RJ;73410.0;97999.0;26350.0;14573.0;6854.0;3976.0
330245;Macuco;RJ;1858.0;2050.0;574.0;529.0;288.0;195.0
330250;Magé;RJ;80057.0;89354.0;27478.0;18988.0;10615.0;6047.0
330260;Mangaratiba;RJ;11858.0;14929.0;5055.0;3489.0;2063.0;1043.0
330270;Maricá;RJ;39533.0;53009.0;18830.0;13992.0;7297.0;4106.0
330280;Mendes;RJ;4965.0;6722.0;2722.0;1885.0;1096.0;764.0
330285;Mesquita;RJ;54184.0;66333.0;22268.0;15190.0;8318.0;4753.0
330290;Miguel Pereira;RJ;7225.0;8695.0;3524.0;2630.0;1658.0;1260.0
330300;Miracema;RJ;8294.0;9850.0;3406.0;2455.0;1575.0;1212.0
330310;Natividade;RJ;4375.0;5466.0;2002.0;1530.0;912.0;772.0
330320;Nilópolis;RJ;44940.0;61832.0;21719.0;15517.0;8692.0;5482.0
330330;Niterói;RJ;124891.0;191597.0;70839.0;54268.0;33644.0;26297.0
330340;Nova Friburgo;RJ;50383.0;71213.0;25635.0;18614.0;10712.0;7303.0
330350;Nova Iguaçu;RJ;271107.0;317072.0;99222.0;65781.0;35901.0;19989.0
330360;Paracambi;RJ;13564.0;19788.0;6896.0;4208.0;2510.0;1413.0
330370;Paraíba do Sul;RJ;12555.0;15663.0;5585.0;3811.0;2293.0;1629.0
330380;Paraty;RJ;13350.0;15550.0;4753.0;2998.0;1444.0;858.0
330385;Paty do Alferes;RJ;8779.0;10024.0;3423.0;2167.0;1405.0;993.0
330390;Petrópolis;RJ;87840.0;113420.0;39859.0;29487.0;17678.0;11741.0
330395;Pinheiral;RJ;7171.0;9046.0;3327.0;2134.0;994.0;636.0
330400;Piraí;RJ;8285.0;10647.0;3615.0;2502.0;1354.0;898.0
330410;Porciúncula;RJ;5376.0;6756.0;2298.0;1538.0;960.0;792.0
330411;Porto Real;RJ;6142.0;7122.0;2077.0;1261.0;653.0;356.0
330412;Quatis;RJ;3980.0;5226.0;1699.0;1121.0;630.0;380.0
330414;Queimados;RJ;50618.0;56126.0;16455.0;10408.0;5516.0;3127.0
330415;Quissamã;RJ;7247.0;8214.0;2653.0;1704.0;1014.0;609.0
330420;Resende;RJ;37585.0;50245.0;15936.0;10356.0;5560.0;3360.0
330430;Rio Bonito;RJ;17478.0;22742.0;7176.0;4818.0;2805.0;1841.0
330440;Rio Claro;RJ;5379.0;6745.0;2252.0;1534.0;920.0;610.0
330450;Rio das Flores;RJ;2771.0;3275.0;1090.0;741.0;473.0;289.0
330452;Rio das Ostras;RJ;39872.0;50108.0;14256.0;8710.0;4325.0;2168.0
330455;Rio de Janeiro;RJ;1790762.0;2520029.0;856284.0;635745.0;381223.0;287819.0
330460;Santa Maria Madalena;RJ;2931.0;3628.0;1395.0;1029.0;608.0;476.0
330470;Santo Antônio de Pádua;RJ;11587.0;15526.0;5439.0;3947.0;2516.0;1795.0
330475;São Francisco de Itabapoana;RJ;13494.0;15657.0;5014.0;3481.0;2174.0;1357.0
330480;São Fidélis;RJ;10532.0;14010.0;4874.0;3761.0;2526.0;1765.0
330490;São Gonçalo;RJ;285780.0;413632.0;137662.0;94228.0;51817.0;29263.0
330500;São João da Barra;RJ;10942.0;12910.0;4378.0;3079.0;2022.0;1061.0
330510;São João de Meriti;RJ;146785.0;181179.0;60046.0;40904.0;21833.0;12532.0
330513;São José de Ubá;RJ;2215.0;2807.0;937.0;649.0;427.0;259.0
330515;São José do Vale do Rio Preto;RJ;6508.0;8183.0;2514.0;1762.0;921.0;544.0
330520;São Pedro da Aldeia;RJ;30901.0;36267.0;11401.0;7487.0;4259.0;2241.0
330530;São Sebastião do Alto;RJ;2471.0;3378.0;1221.0;845.0;562.0;399.0
330540;Sapucaia;RJ;5085.0;6664.0;2373.0;1682.0;926.0;635.0
330550;Saquarema;RJ;24645.0;29529.0;10023.0;7387.0;4338.0;2478.0
330555;Seropédica;RJ;26494.0;31875.0;9908.0;6566.0;3368.0;2041.0
330560;Silva Jardim;RJ;7232.0;8149.0;2534.0;1661.0;959.0;701.0
330570;Sumidouro;RJ;4714.0;6171.0;1961.0;1160.0;670.0;432.0
330575;Tanguá;RJ;10433.0;12772.0;3690.0;2522.0;1495.0;794.0
330580;Teresópolis;RJ;52095.0;64917.0;21585.0;15241.0;9255.0;5879.0
330590;Trajano de Moraes;RJ;2943.0;3842.0;1327.0;971.0;666.0;425.0
330600;Três Rios;RJ;24444.0;30090.0;10453.0;7465.0;4167.0;2589.0
330610;Valença;RJ;21093.0;26420.0;10024.0;7267.0;4462.0;3204.0
330615;Varre-Sai;RJ;3189.0;3923.0;1083.0;744.0;411.0;274.0
330620;Vassouras;RJ;10984.0;13366.0;4502.0;3230.0;1921.0;1410.0
330630;Volta Redonda;RJ;74025.0;100834.0;39107.0;26601.0;12969.0;8825.0
350010;Adamantina;SP;8619.0;12589.0;4834.0;3629.0;2495.0;1786.0
350020;Adolfo;SP;991.0;1293.0;531.0;393.0;237.0;136.0
350030;Aguaí;SP;9993.0;13072.0;3996.0;2829.0;1509.0;1050.0
350040;Águas da Prata;SP;1953.0;2709.0;1108.0;820.0;578.0;465.0
350050;Águas de Lindóia;SP;4894.0;6840.0;2249.0;1685.0;1062.0;816.0
350055;Águas de Santa Bárbara;SP;1729.0;2061.0;718.0;583.0;329.0;237.0
350060;Águas de São Pedro;SP;693.0;924.0;381.0;339.0;290.0;236.0
350070;Agudos;SP;11387.0;13988.0;4220.0;2968.0;1673.0;1021.0
350075;Alambari;SP;1658.0;1957.0;569.0;435.0;242.0;157.0
350080;Alfredo Marcondes;SP;1037.0;1395.0;534.0;435.0;341.0;245.0
350090;Altair;SP;1157.0;1637.0;404.0;285.0;178.0;105.0
350100;Altinópolis;SP;4578.0;5967.0;1964.0;1584.0;924.0;643.0
350110;Alto Alegre;SP;991.0;1456.0;545.0;488.0;359.0;219.0
350115;Alumínio;SP;5591.0;7253.0;1857.0;1191.0;713.0;316.0
350120;Álvares Florence;SP;872.0;1313.0;592.0;508.0;364.0;180.0
350130;Álvares Machado;SP;7527.0;9055.0;2977.0;2199.0;1337.0;842.0
350140;Álvaro de Carvalho;SP;1071.0;2534.0;448.0;308.0;199.0;130.0
350150;Alvinlândia;SP;1016.0;1147.0;353.0;258.0;176.0;103.0
350160;Americana;SP;57726.0;89288.0;30805.0;20063.0;11237.0;7587.0
350170;Américo Brasiliense;SP;11447.0;15780.0;3861.0;2374.0;1206.0;609.0
350180;Américo de Campos;SP;1462.0;2047.0;851.0;608.0;465.0;249.0
350190;Amparo;SP;18521.0;27017.0;8904.0;6280.0;3926.0;2870.0
350200;Analândia;SP;1245.0;1668.0;556.0;382.0;287.0;160.0
350210;Andradina;SP;15367.0;21691.0;7589.0;5533.0;3617.0;2212.0
350220;Angatuba;SP;7332.0;8676.0;2900.0;2014.0;1105.0;698.0
350230;Anhembi;SP;1937.0;2176.0;690.0;480.0;299.0;183.0
350240;Anhumas;SP;1185.0;1438.0;482.0;333.0;236.0;134.0
350250;Aparecida;SP;10469.0;14060.0;4665.0;3146.0;1768.0;1115.0
350260;Aparecida d'Oeste;SP;1159.0;1504.0;600.0;526.0;395.0;212.0
350270;Apiaí;SP;9088.0;9075.0;2844.0;1970.0;1166.0;715.0
350275;Araçariguama;SP;6682.0;7435.0;1913.0;1138.0;595.0;315.0
350280;Araçatuba;SP;50096.0;73743.0;25894.0;18060.0;10936.0;7052.0
350290;Araçoiaba da Serra;SP;8965.0;10858.0;3644.0;2703.0;1520.0;908.0
350300;Aramina;SP;1528.0;2000.0;730.0;479.0;344.0;193.0
350310;Arandu;SP;2024.0;2295.0;759.0;547.0;337.0;179.0
350315;Arapeí;SP;672.0;878.0;339.0;196.0;152.0;114.0
350320;Araraquara;SP;58184.0;87583.0;28806.0;20528.0;11792.0;8758.0
350330;Araras;SP;34546.0;49917.0;16216.0;10841.0;6159.0;4215.0
350335;Arco-Íris;SP;517.0;686.0;260.0;193.0;153.0;86.0
350340;Arealva;SP;2034.0;2735.0;1121.0;887.0;608.0;431.0
350350;Areias;SP;1215.0;1362.0;447.0;275.0;194.0;137.0
350360;Areiópolis;SP;3526.0;4495.0;1146.0;686.0;402.0;216.0
350370;Ariranha;SP;2312.0;3608.0;1050.0;790.0;450.0;356.0
350380;Artur Nogueira;SP;14344.0;19628.0;5357.0;3442.0;1894.0;1155.0
350390;Arujá;SP;28036.0;31904.0;9324.0;5863.0;2538.0;1500.0
350395;Aspásia;SP;495.0;651.0;257.0;197.0;143.0;77.0
350400;Assis;SP;26811.0;38668.0;12997.0;9199.0;5636.0;3953.0
350410;Atibaia;SP;41209.0;51530.0;16438.0;11116.0;6855.0;4661.0
350420;Auriflama;SP;3866.0;5569.0;1930.0;1391.0;943.0;621.0
350430;Avaí;SP;1669.0;1843.0;614.0;451.0;255.0;160.0
350440;Avanhandava;SP;3505.0;5253.0;1280.0;827.0;465.0;290.0
350450;Avaré;SP;26305.0;33906.0;10401.0;7559.0;4391.0;3007.0
350460;Bady Bassitt;SP;4707.0;6275.0;1973.0;1265.0;802.0;454.0
350470;Balbinos;SP;404.0;2933.0;322.0;186.0;108.0;82.0
350480;Bálsamo;SP;2019.0;3207.0;1167.0;852.0;592.0;402.0
350490;Bananal;SP;2843.0;3825.0;1278.0;944.0;590.0;438.0
350500;Barão de Antonina;SP;1038.0;1057.0;435.0;309.0;207.0;126.0
350510;Barbosa;SP;2188.0;2493.0;830.0;588.0;373.0;226.0
350520;Bariri;SP;9308.0;12096.0;4231.0;2980.0;1984.0;1550.0
350530;Barra Bonita;SP;8762.0;14400.0;5038.0;3330.0;2073.0;1332.0
350535;Barra do Chapéu;SP;1925.0;1921.0;580.0;396.0;282.0;160.0
350540;Barra do Turvo;SP;2617.0;2460.0;830.0;689.0;514.0;235.0
350550;Barretos;SP;32432.0;45567.0;15008.0;10496.0;6681.0;4225.0
350560;Barrinha;SP;10107.0;12839.0;3050.0;1718.0;897.0;566.0
350570;Barueri;SP;95908.0;108003.0;28559.0;16674.0;6955.0;3871.0
350580;Bastos;SP;6335.0;7879.0;2731.0;1817.0;1092.0;691.0
350590;Batatais;SP;16581.0;22341.0;7553.0;5445.0;3231.0;2309.0
350600;Bauru;SP;100763.0;142288.0;45599.0;31483.0;18744.0;13016.0
350610;Bebedouro;SP;21527.0;29662.0;9742.0;7112.0;4296.0;2989.0
350620;Bento de Abreu;SP;794.0;1118.0;309.0;224.0;149.0;94.0
350630;Bernardino de Campos;SP;3153.0;3801.0;1397.0;1073.0;777.0;601.0
350635;Bertioga;SP;18876.0;21385.0;5295.0;3358.0;1608.0;797.0
350640;Bilac;SP;1901.0;2821.0;971.0;750.0;484.0;346.0
350650;Birigui;SP;31306.0;46418.0;14756.0;10059.0;5902.0;3630.0
